	SNP	Chromosome	Position	trait1
214	ENSG00000223774	1	201862969	0.00423096402904385
215	ENSG00000223930	3	177919837	0.166307175945803
216	ENSG00000223974	7	64011875	0.71735623198955
217	ENSG00000224063	2	187867946	0.00223474349558905
218	ENSG00000224083	9	5096665	0.000176131563426292
219	ENSG00000224106	9	69477880	0.450207916844245
220	ENSG00000224126	17	18580573	0.423995173781966
221	ENSG00000224183	1	25620654	0.0496235229474007
222	ENSG00000224232	2	242417730	0.568205642095256
223	ENSG00000224238	1	119590027	0.202410261484936
224	ENSG00000224239	3	898806	0.702605411101538
225	ENSG00000224245	9	97258556	0.286225181808902
226	ENSG00000224295	11	5539670	0.162512824815289
227	ENSG00000224321	1	16119290	0.495914376995344
228	ENSG00000224367	18	56663965	0.0367861623975775
229	ENSG00000224413	21	47456965	0.0310922427071436
230	ENSG00000224419	13	90882637	0.805368285503102
231	ENSG00000224441	15	91475815	0.000162855226660354
232	ENSG00000224460	6	143267183	0.97016492474712
233	ENSG00000224473	10	30692125	0.712628194099017
234	ENSG00000224478	6	159528822	0.938102416407212
235	ENSG00000224479	3	63727968	0.00497045563270541
236	ENSG00000224513	11	3247290	0.0131402392534428
237	ENSG00000224592	1	38512985	0.262041170784568
238	ENSG00000224621	1	16485760	0.968871236866745
239	ENSG00000224635	20	37034657	0.597763097842043
240	ENSG00000224678	1	92580359	0.246248504575161
241	ENSG00000224713	12	58005900	0.207401844073553
242	ENSG00000224763	1	211833530	0.0113689701855117
243	ENSG00000224786	4	123651702	0.366140511863533
244	ENSG00000224796	6	33047227	4.81743563131568e-06
245	ENSG00000224829	11	77024650	0.367965152057657
246	ENSG00000224854	9	21967136	0.553402110819301
247	ENSG00000224891	2	37375672	0.053206100952953
248	ENSG00000224928	2	219818122	0.180711907708572
249	ENSG00000224936	6	30436658	0.317332825950325
250	ENSG00000224961	20	10733737	0.039485169125564
251	ENSG00000224965	1	110751455	0.00762481256819923
252	ENSG00000225007	22	19654545	0.477251153440446
253	ENSG00000225039	13	30993655	0.104462350578423
254	ENSG00000225062	2	219231387	0.174804735630758
255	ENSG00000225096	6	58291907	0.952023919757941
256	ENSG00000225279	1	160032277	0.458599002800926
257	ENSG00000225308	7	21259831	0.998109093408437
258	ENSG00000225342	12	40579810	0.0183852434623031
259	ENSG00000225355	10	37283950	0.624983275638404
260	ENSG00000225398	2	114299513	0.484974729219218
261	ENSG00000225399	3	49297517	0.212384908230593
262	ENSG00000225408	9	5719020	0.0120326119469433
263	ENSG00000225462	1	187532192	0.238376289484061
264	ENSG00000225472	9	14317083	0.000223924552590967
265	ENSG00000225531	9	109879109	0.000720273214734663
266	ENSG00000225544	22	22239620	0.650613844260076
267	ENSG00000225595	6	28827401	0.426217093453961
268	ENSG00000225670	1	159165774	0.0160444882360731
269	ENSG00000225698	14	107198931	2.92927647316846e-05
270	ENSG00000225704	1	171314227	0.00173332162745349
271	ENSG00000225706	9	8858129	0.0764244387368774
272	ENSG00000225731	21	44153703	0.110396791722633
273	ENSG00000225746	14	101403737	0.000458548258248909
274	ENSG00000225792	7	26411763	0.0987177043038932
275	ENSG00000225822	3	196158234	0.20959806431296
276	ENSG00000225849	20	45092540	0.737760830770425
277	ENSG00000225868	19	38314361	0.00184191127792369
278	ENSG00000225913	10	89367741	0.540765489400511
279	ENSG00000225936	10	118999110	0.0036532126671997
280	ENSG00000225938	1	101701238	0.00067843842113265
281	ENSG00000225945	6	37783552	0.559339735598161
282	ENSG00000226138	12	48478832	0.198967591946244
283	ENSG00000226148	1	202765157	0.617983535228879
284	ENSG00000226155	3	195638919	0.0268702259164456
285	ENSG00000226194	6	169770092	0.613997605231084
286	ENSG00000226197	9	13446489	0.981057367615428
287	ENSG00000226239	20	30615555	0.782804649271281
288	ENSG00000226247	2	75878413	0.302552948143902
289	ENSG00000226252	1	47691468	0.0438459935599827
290	ENSG00000226306	5	137136881	0.000723474764950643
291	ENSG00000226342	7	63369343	0.00344365902295569
292	ENSG00000226393	9	21321298	0.44865985892965
293	ENSG00000226409	6	125691356	0.501967238378877
294	ENSG00000226432	5	24170478	0.457708541776671
295	ENSG00000226440	6	112557293	0.0777296453854228
296	ENSG00000226468	7	32496574	1.32213799488349e-06
297	ENSG00000226491	2	43024364	0.0865012368350248
298	ENSG00000226530	23	51139362	0.561817965859062
299	ENSG00000226539	2	224569337	0.000349694688345231
300	ENSG00000226571	6	139592498	0.297394199273405
301	ENSG00000226581	7	63361200	0.0790709496930137
302	ENSG00000226738	22	50984843	0.0165050846226465
303	ENSG00000226786	6	19535174	0.201595091223051
304	ENSG00000226816	7	23245631	0.0314438503073448
305	ENSG00000226819	2	66653866	0.210084144540104
306	ENSG00000226851	7	111968243	0.328383942808529
307	ENSG00000226889	1	161735114	0.497675350375574
308	ENSG00000226900	10	134325129	0.990501026685517
309	ENSG00000226954	22	50111700	0.0977125354700213
310	ENSG00000226965	7	110072295	0.0128396771273071
311	ENSG00000226982	12	89893869	0.640332456491311
312	ENSG00000227060	23	133684002	0.0079504301408976
313	ENSG00000227070	1	51983980	0.112302996231557
314	ENSG00000227082	1	121138613	0.303264137708539
315	ENSG00000227107	2	238521619	0.995954109922047
316	ENSG00000227117	22	30404730	0.753037288062763
317	ENSG00000227135	1	247687980	0.554114271098022
318	ENSG00000227136	10	80027198	0.803957479446807
319	ENSG00000227141	1	179555839	0.342861726273553
320	ENSG00000227176	2	170933733	0.742712358011621
321	ENSG00000227220	6	132272085	0.376732142809882
322	ENSG00000227260	3	30566236	0.0127302489601771
323	ENSG00000227295	1	158145639	0.107451766450553
324	ENSG00000227374	10	131567107	0.0890014610935613
325	ENSG00000227379	20	25348910	0.692906969160615
326	ENSG00000227401	20	34176245	0.719570245558247
327	ENSG00000227404	7	38694804	0.165716796516789
328	ENSG00000227407	19	54941831	0.284373462549819
329	ENSG00000227438	21	47513177	0.00747083597196156
330	ENSG00000227440	3	172546525	8.02901322732979e-05
331	ENSG00000227449	9	46687461	0.535683978212439
332	ENSG00000227484	22	50753059	0.390987717290055
333	ENSG00000227544	7	35754643	0.000287763890281308
334	ENSG00000227582	9	66516696	0.282589557563221
335	ENSG00000227627	6	153304884	0.298135919771566
336	ENSG00000227692	2	187229324	0.415455641030595
337	ENSG00000227755	22	23788784	0.930449267282609
338	ENSG00000227777	1	168511974	0.738362896042894
339	ENSG00000227888	8	12219526	0.784138884856256
340	ENSG00000227910	7	63385164	0.129275758342567
341	ENSG00000227959	1	16481705	0.73683163206543
342	ENSG00000227972	10	54170894	0.0276137968276977
343	ENSG00000227999	21	45893605	0.591837443153115
344	ENSG00000228039	22	24305941	0.163554221040831
345	ENSG00000228063	1	219259943	0.0534157868156043
346	ENSG00000228118	17	69617118	0.802765568814431
347	ENSG00000228168	3	39376469	0.0358221412762879
348	ENSG00000228214	3	28616281	0.812260663495807
349	ENSG00000228307	9	36013180	0.937175076103882
350	ENSG00000228314	21	15215453	0.106086524614694
351	ENSG00000228330	10	13184184	0.462868344987707
352	ENSG00000228485	10	120968042	0.187417451569755
353	ENSG00000228499	2	236791005	0.147831621759402
354	ENSG00000228536	1	219583022	0.80404585578022
355	ENSG00000228541	2	62690261	0.21184841933543
356	ENSG00000228549	1	17197439	0.670642656251704
357	ENSG00000228569	7	156225216	0.00372486470962748
358	ENSG00000228629	19	37019219	0.845803838315035
359	ENSG00000228643	2	286418	0.463642688990561
360	ENSG00000228666	6	28936906	0.590019976771212
361	ENSG00000228692	6	164007614	0.643408132066542
362	ENSG00000228695	16	55794459	0.263890547785734
363	ENSG00000228709	21	45905459	0.145724361710332
364	ENSG00000228718	6	2637169	0.000678389498403159
365	ENSG00000228753	10	21317927	0.895149763029527
366	ENSG00000228767	3	35257196	0.394285500193046
367	ENSG00000228791	3	24535577	0.482910969925032
368	ENSG00000228793	6	3594480	0.918084351100788
369	ENSG00000228802	2	224830417	0.577797871278441
370	ENSG00000228962	6	32358286	0.0804749461433591
371	ENSG00000228983	17	19483255	0.000172985725525747
372	ENSG00000229017	6	143287557	0.646053296483923
373	ENSG00000229029	9	14593574	0.82247014353889
374	ENSG00000229081	10	134334330	0.0745197792639844
375	ENSG00000229108	7	15728002	0.0929956688377437
376	ENSG00000229116	10	44787705	0.90418683056037
377	ENSG00000229151	23	51099795	0.966719831713296
378	ENSG00000229178	3	195382435	0.347460498820706
379	ENSG00000229207	9	34318404	0.265469897417096
380	ENSG00000229230	20	33805811	0.905279176737856
381	ENSG00000229321	2	207731518	0.253558884250682
382	ENSG00000229481	19	38320190	0.000399180802115556
383	ENSG00000229484	1	12587765	0.00655524730505017
384	ENSG00000229498	2	86042252	0.00224087014696727
385	ENSG00000229519	1	6607964	0.0371339858850002
386	ENSG00000229536	2	130626765	0.326678621631129
387	ENSG00000229570	1	120038458	0.128945823627905
388	ENSG00000229585	4	54852753	0.104141453867782
389	ENSG00000229588	1	166304120	0.0034503030160032
390	ENSG00000229590	17	56234388	0.0103788481897757
391	ENSG00000229601	23	70633683	0.354491891166074
392	ENSG00000229715	13	32420977	0.853215472267032
393	ENSG00000229750	2	176032631	0.75925922487897
394	ENSG00000229757	1	168547890	0.504208812650089
395	ENSG00000229782	17	4400688	0.711092870050322
396	ENSG00000229800	13	33051410	0.690117154456088
397	ENSG00000229894	4	166198943	0.905903770239484
398	ENSG00000229927	10	46914150	0.0461684476872323
399	ENSG00000229970	7	8301893	0.00306740579049998
400	ENSG00000230018	10	115242374	0.216451217789137
401	ENSG00000230024	1	219608493	0.112277430146518
402	ENSG00000230061	21	45834472	0.965075599796229
403	ENSG00000230138	1	53832339	0.378891066772049
404	ENSG00000230140	2	101589109	0.203001328349043
405	ENSG00000230147	9	93931866	0.465266522873597
406	ENSG00000230267	16	32114565	0.73513257997074
407	ENSG00000230303	9	88400636	0.59972566915212
408	ENSG00000230360	9	84701069	0.238427550408969
409	ENSG00000230387	20	23168764	0.0627422308284976
410	ENSG00000230393	2	100721380	0.226744375674233
411	ENSG00000230435	7	11446581	0.0285178810823087
412	ENSG00000230478	23	86680585	0.691801311838577
413	ENSG00000230490	13	33929342	0.0818885682789496
414	ENSG00000230495	20	17579899	0.20514525628659
415	ENSG00000230528	17	20339649	0.27339045780951
416	ENSG00000230530	3	45720534	0.00165068333640061
417	ENSG00000230533	6	137994596	0.826293349660994
418	ENSG00000230534	10	35386933	0.723979849539589
419	ENSG00000230584	13	79483053	0.0434909790103389
420	ENSG00000230587	2	43324883	0.0538917858545027
421	ENSG00000230606	2	98081082	0.0113118526005607
422	ENSG00000230613	20	30155509	0.769275143289425
423	ENSG00000230641	13	27746395	0.538466288469427
424	ENSG00000230646	2	131185303	0.518512094815016
425	ENSG00000230697	3	20049343	0.226835117933349
426	ENSG00000230712	22	24644041	0.518489271599607
427	ENSG00000230728	1	55087149	0.379728151046121
428	ENSG00000230735	1	90095283	0.00468169515597165
429	ENSG00000230756	2	130970442	0.445634427138125
430	ENSG00000230773	2	48168834	0.636654297187798
431	ENSG00000230838	2	216582765	6.91522153224815e-11
432	ENSG00000230839	20	1784661	0.074803943021266
433	ENSG00000230849	1	173110238	0.568173382335475
434	ENSG00000230927	7	92042289	0.903019282084704
435	ENSG00000230970	3	42744144	0.00345603940789341
436	ENSG00000230987	1	189958699	0.000890790079937805
437	ENSG00000231007	9	89626566	0.00540594350866851
438	ENSG00000231024	2	69927323	0.0235711522115768
439	ENSG00000231066	23	14852597	0.12351178696156
440	ENSG00000231086	22	19112391	0.0408819303349803
441	ENSG00000231104	10	119776997	0.866505351621718
442	ENSG00000231121	12	77718420	0.023146349546282
443	ENSG00000231170	7	95225993	0.00071603493753829
444	ENSG00000231196	1	147762995	0.0118929419408689
445	ENSG00000231246	1	112719855	0.729668187665026
446	ENSG00000231258	17	20487070	0.330320064338648
447	ENSG00000231271	22	24292104	0.295174086586831
448	ENSG00000231310	3	176762648	0.0271558228275999
449	ENSG00000231367	2	38633869	0.228587291111115
450	ENSG00000231426	6	140175986	0.0116635848503404
451	ENSG00000231431	2	132046325	0.0123253282298957
452	ENSG00000231445	2	162933866	0.305267599889203
453	ENSG00000231459	9	27245681	0.126562348677496
454	ENSG00000231465	9	125233636	0.208526467357855
455	ENSG00000231485	1	65532309	0.0183872657515197
456	ENSG00000231518	9	35930008	0.00676390059292054
457	ENSG00000231680	11	64161813	0.0175072294143491
458	ENSG00000231691	1	204246132	0.371137250699002
459	ENSG00000231702	1	943455	0.352447250592428
460	ENSG00000231705	10	134232586	0.82924810272643
461	ENSG00000231715	20	49096303	0.769851639318044
462	ENSG00000231769	6	46064829	0.0589818597728094
463	ENSG00000231829	10	96901681	0.598022202924557
464	ENSG00000231830	23	153562309	0.0391538387341484
465	ENSG00000231865	11	116756761	0.077661225933334
466	ENSG00000231868	1	6503093	0.575974623223312
467	ENSG00000231881	6	44041649	0.00254926401300209
468	ENSG00000231967	9	5356311	5.96010803477703e-05
469	ENSG00000232046	2	66801161	0.534490777362913
470	ENSG00000232053	7	135777672	0.076545614592576
471	ENSG00000232054	23	123414379	0.504832974737662
472	ENSG00000232075	10	65394076	0.141107746510048
473	ENSG00000232093	1	155017666	0.14889155757609
474	ENSG00000232110	10	91043521	0.620989394319131
475	ENSG00000232202	2	43053461	0.939916976766781
476	ENSG00000232311	6	110147724	0.00549598575647312
477	ENSG00000232344	17	17913956	0.0527946155917523
478	ENSG00000232415	7	73473905	0.0140227569076803
479	ENSG00000232460	11	121232558	0.483654045238821
480	ENSG00000232491	7	66021202	0.0840215647183497
481	ENSG00000232517	5	54104037	0.593439555531936
482	ENSG00000232578	5	93928472	0.000220474700994762
483	ENSG00000232633	5	112658724	0.126149833335075
484	ENSG00000232642	2	24388752	0.560854759783925
485	ENSG00000232679	1	222215046	2.73388430845199e-08
486	ENSG00000232680	19	35923858	0.00277327178764721
487	ENSG00000232706	10	52436502	0.0426245050805915
488	ENSG00000232724	17	73070400	0.0393268533985784
489	ENSG00000232775	22	16157078	0.000229393739794678
490	ENSG00000232780	1	119977078	0.289091775564972
491	ENSG00000232862	1	36545666	0.088370825779491
492	ENSG00000232876	6	135376170	0.0271314068875677
493	ENSG00000232949	7	22629323	0.0996918866717714
494	ENSG00000233090	17	15696175	0.233280241136426
495	ENSG00000233117	10	4243332	0.000188842450807431
496	ENSG00000233121	3	13968309	0.267706726478516
497	ENSG00000233158	2	95578176	0.272389753780221
498	ENSG00000233170	8	37604853	0.184884598490115
499	ENSG00000233190	10	32520776	0.947924431247124
500	ENSG00000233214	19	35914963	0.124213354612531
501	ENSG00000233221	2	131588550	0.046199473567824
502	ENSG00000233237	6	72054046	0.534782407916062
503	ENSG00000233334	10	126392193	0.00818186200873929
504	ENSG00000233370	2	110941630	0.836703372460627
505	ENSG00000233388	22	35897907	0.649540840287708
506	ENSG00000233416	2	20806039	0.641712326392851
507	ENSG00000233421	1	16860380	0.985636144325611
508	ENSG00000233514	1	44587824	0.521154735845814
509	ENSG00000233529	6	30913755	0.435565891342714
510	ENSG00000233532	13	107028910	9.94469083616178e-10
511	ENSG00000233542	1	1944651	0.00128330147160607
512	ENSG00000233589	1	68944811	0.00027743795482083
513	ENSG00000233623	1	10118728	0.221903770836418
514	ENSG00000233626	1	212109590	0.65868640635776
515	ENSG00000233708	1	43352267	0.653986624132418
516	ENSG00000233723	2	58654933	0.478669678280557
517	ENSG00000233766	2	192711264	0.556403397775167
518	ENSG00000233817	9	116381507	0.321118088021809
519	ENSG00000233818	21	37818028	9.85491475339041e-07
520	ENSG00000233836	19	23945745	0.759713707735194
521	ENSG00000233858	8	49502960	0.00521588694490645
522	ENSG00000233916	6	29675901	0.33831630637584
523	ENSG00000233929	1	16567707	0.03944587135898
524	ENSG00000233942	7	95101146	0.0137097452732485
525	ENSG00000233956	21	34890916	0.126748407828951
526	ENSG00000233966	17	15607545	0.00157278727103836
527	ENSG00000234026	10	96987999	0.0281974742769871
528	ENSG00000234080	1	50791802	0.504140659949113
529	ENSG00000234091	10	13771382	0.109457258292454
530	ENSG00000234141	7	7989483	0.0633259695805057
531	ENSG00000234206	6	107831006	0.875453323207602
532	ENSG00000234219	1	207935928	0.974364761774549
533	ENSG00000234235	2	242483817	0.667083102460966
534	ENSG00000234281	2	211189482	0.903577300693319
535	ENSG00000234292	5	90575913	0.853481117419713
536	ENSG00000234336	7	28219940	0.411854363333198
537	ENSG00000234405	23	102752450	0.0677902173131519
538	ENSG00000234459	7	89895347	0.556905327118436
539	ENSG00000234504	10	45395061	0.00480113778248961
540	ENSG00000234515	6	32846947	0.777207395881651
541	ENSG00000234535	13	34185103	0.458799425792375
542	ENSG00000234617	3	43391135	0.186172629793758
543	ENSG00000234667	3	49910779	0.664145358223658
544	ENSG00000234699	10	105212602	0.589563756556981
545	ENSG00000234770	8	27417790	0.0036699012737749
546	ENSG00000234806	10	70184316	0.202943236808695
547	ENSG00000234807	1	59250822	0.262905273293589
548	ENSG00000234810	1	56046709	0.641327139842187
549	ENSG00000234998	1	120906608	0.124086575405312
