	SNP	Chromosome	Position	trait1
165	ENSG00000215452	20	45042866	0.000325185908575875
166	ENSG00000215493	22	20804408	0.000396429327000709
167	ENSG00000215559	21	15281894	1.00827960455048e-07
168	ENSG00000215630	5	70498110	0.0024784682945163
169	ENSG00000215861	1	144676873	0.00523627453361312
170	ENSG00000215878	6	138723721	4.96843756656242e-05
171	ENSG00000215914	1	1631368	3.73108245820441e-06
172	ENSG00000216306	12	95227922	0.00127693838772718
173	ENSG00000216624	6	166477778	1.97027606549538e-05
174	ENSG00000216901	6	28143965	0.000301080365201064
175	ENSG00000216915	6	27704778	0.118847670520898
176	ENSG00000217159	6	26164299	0.0154774631165985
177	ENSG00000217643	2	26045337	2.06292826653275e-05
178	ENSG00000217646	6	27831839	1.23493104687637e-09
179	ENSG00000217824	6	148888513	0.00373580074177674
180	ENSG00000217862	6	27774852	0.000640222132560188
181	ENSG00000218014	6	72294423	0.0697113584986433
182	ENSG00000218281	6	26233349	0.00588936365459597
183	ENSG00000218358	6	150319154	7.40290939653762e-06
184	ENSG00000218502	13	99867625	1.56663712960939e-07
185	ENSG00000218582	6	80662721	1.16509658568017e-05
186	ENSG00000218586	7	55001391	3.06928828053381e-06
187	ENSG00000219565	6	109103328	0.00120432670572582
188	ENSG00000219642	6	129478667	6.60705044104847e-06
189	ENSG00000219682	6	25140211	9.51072178081248e-08
190	ENSG00000219693	9	66544358	5.23388133692357e-08
191	ENSG00000219930	23	135160002	0.00111252973973676
192	ENSG00000220154	6	79987821	1.86221560588038e-09
193	ENSG00000220563	6	86369609	3.67063951747811e-07
194	ENSG00000220695	6	100978151	0.000650767696396771
195	ENSG00000220771	6	21602358	6.05668642697279e-06
196	ENSG00000220924	4	113606210	0.000141233410021617
197	ENSG00000221299	23	134029783	0.00412124486427982
198	ENSG00000221340	1	12629999	4.08088315222481e-05
199	ENSG00000222022	2	238330062	1.02487132448599e-07
200	ENSG00000222032	2	238337562	1.90633743429096e-06
201	ENSG00000222057	3	121374321	0.0643417992629119
202	ENSG00000222881	17	38547483	6.70989882962855e-08
203	ENSG00000223249	2	190618189	0.00426918419938823
204	ENSG00000223254	1	85729978	1.92582211031919e-07
205	ENSG00000223318	2	165752186	0.0251013189787357
206	ENSG00000223382	1	31297074	3.983908758157e-05
207	ENSG00000223414	6	166322289	1.05864604948549e-07
208	ENSG00000223460	13	29880914	0.00338261861078358
209	ENSG00000223518	15	37090796	0.00076595453734806
210	ENSG00000223537	6	109809108	0.0493593671609087
211	ENSG00000223576	13	20415966	0.0458868897204363
212	ENSG00000223656	1	100163797	1.14409472774118e-05
213	ENSG00000223723	23	36980268	0.00197759592351195
214	ENSG00000223774	1	201862969	0.000259199660829096
215	ENSG00000223930	3	177919837	7.75305259807694e-05
216	ENSG00000223974	7	64011875	0.000863018127449958
217	ENSG00000224063	2	187867946	6.43617572707456e-10
218	ENSG00000224083	9	5096665	0.00965865321119434
219	ENSG00000224106	9	69477880	0.0523363399128767
220	ENSG00000224126	17	18580573	4.72678977319411e-10
221	ENSG00000224183	1	25620654	5.93792855597744e-06
222	ENSG00000224232	2	242417730	0.0830750218323039
223	ENSG00000224238	1	119590027	2.6347292482391e-05
224	ENSG00000224239	3	898806	1.54230260072897e-15
225	ENSG00000224245	9	97258556	0.0316412382764944
226	ENSG00000224295	11	5539670	0.000668656927471901
227	ENSG00000224321	1	16119290	0.102747064838647
228	ENSG00000224367	18	56663965	3.62846006997117e-09
229	ENSG00000224413	21	47456965	0.0680243782428225
230	ENSG00000224419	13	90882637	4.35075791159542e-05
231	ENSG00000224441	15	91475815	0.131231319132436
232	ENSG00000224460	6	143267183	4.61044546945683e-13
233	ENSG00000224473	10	30692125	0.0173315509424211
234	ENSG00000224478	6	159528822	2.76848052802697e-05
235	ENSG00000224479	3	63727968	4.19722377935643e-08
236	ENSG00000224513	11	3247290	4.66941036757594e-06
237	ENSG00000224592	1	38512985	0.0130292522233802
238	ENSG00000224621	1	16485760	0.00329935162937122
239	ENSG00000224635	20	37034657	0.000186402466120038
240	ENSG00000224678	1	92580359	2.09248170752429e-09
241	ENSG00000224713	12	58005900	0.00345650636017346
242	ENSG00000224763	1	211833530	1.09669330361013e-05
243	ENSG00000224786	4	123651702	0.000132456133414115
244	ENSG00000224796	6	33047227	0.00656237581916437
245	ENSG00000224829	11	77024650	0.000280447276904856
246	ENSG00000224854	9	21967136	5.18651505324276e-06
247	ENSG00000224891	2	37375672	1.41808071401201e-05
248	ENSG00000224928	2	219818122	2.77389295539867e-05
249	ENSG00000224936	6	30436658	0.0629983387868018
250	ENSG00000224961	20	10733737	0.113505136992514
251	ENSG00000224965	1	110751455	0.0117203373199451
252	ENSG00000225007	22	19654545	1.15933130415314e-08
253	ENSG00000225039	13	30993655	7.13107741054893e-09
254	ENSG00000225062	2	219231387	0.0226185925734354
255	ENSG00000225096	6	58291907	0.213782740819786
256	ENSG00000225279	1	160032277	0.0064432537310789
257	ENSG00000225308	7	21259831	0.0156357216419755
258	ENSG00000225342	12	40579810	7.46107786252991e-06
259	ENSG00000225355	10	37283950	0.00118782103905385
260	ENSG00000225398	2	114299513	2.74462036873755e-16
261	ENSG00000225399	3	49297517	0.00213024970402299
262	ENSG00000225408	9	5719020	0.00283991046273006
263	ENSG00000225462	1	187532192	0.000401615076384464
264	ENSG00000225472	9	14317083	5.16029337865362e-05
265	ENSG00000225531	9	109879109	0.000334190389181724
266	ENSG00000225544	22	22239620	0.0337502341148773
267	ENSG00000225595	6	28827401	4.07045419862236e-05
268	ENSG00000225670	1	159165774	6.36228667233084e-08
269	ENSG00000225698	14	107198931	0.00164759651488367
270	ENSG00000225704	1	171314227	4.03091094007512e-09
271	ENSG00000225706	9	8858129	1.83149940263129e-06
272	ENSG00000225731	21	44153703	5.05885326395074e-09
273	ENSG00000225746	14	101403737	8.64008112507872e-07
274	ENSG00000225792	7	26411763	0.0020572069098058
275	ENSG00000225822	3	196158234	0.0104780202482818
276	ENSG00000225849	20	45092540	0.000654318927356145
277	ENSG00000225868	19	38314361	9.71061445716993e-07
278	ENSG00000225913	10	89367741	0.00377706455405666
279	ENSG00000225936	10	118999110	0.000566734717947282
280	ENSG00000225938	1	101701238	6.09186843725597e-10
281	ENSG00000225945	6	37783552	0.0795675324545584
282	ENSG00000226138	12	48478832	4.01748502354008e-06
283	ENSG00000226148	1	202765157	0.0279676231206957
284	ENSG00000226155	3	195638919	0.00228337253804532
285	ENSG00000226194	6	169770092	0.380233896981716
286	ENSG00000226197	9	13446489	0.00100956720330788
287	ENSG00000226239	20	30615555	0.00238513219601337
288	ENSG00000226247	2	75878413	4.4317605718898e-09
289	ENSG00000226252	1	47691468	3.1158562027586e-08
290	ENSG00000226306	5	137136881	2.4075332850216e-09
291	ENSG00000226342	7	63369343	1.68550042332012e-11
292	ENSG00000226393	9	21321298	2.45761285993471e-11
293	ENSG00000226409	6	125691356	1.82909628935621e-05
294	ENSG00000226432	5	24170478	0.000269820802171632
295	ENSG00000226440	6	112557293	0.0649205845705197
296	ENSG00000226468	7	32496574	0.00042186696953628
297	ENSG00000226491	2	43024364	4.91105570021424e-07
298	ENSG00000226530	23	51139362	1.70880332533488e-08
299	ENSG00000226539	2	224569337	4.21720922824077e-06
300	ENSG00000226571	6	139592498	0.000822688166292782
301	ENSG00000226581	7	63361200	1.0376018487155e-05
302	ENSG00000226738	22	50984843	0.00157581296821272
303	ENSG00000226786	6	19535174	2.70961840941844e-05
304	ENSG00000226816	7	23245631	0.00034890951774663
305	ENSG00000226819	2	66653866	0.00048703913036697
306	ENSG00000226851	7	111968243	6.67096018497289e-06
307	ENSG00000226889	1	161735114	4.10014706139578e-11
308	ENSG00000226900	10	134325129	0.0114181819827717
309	ENSG00000226954	22	50111700	0.00431108525756946
310	ENSG00000226965	7	110072295	1.36856086535772e-06
311	ENSG00000226982	12	89893869	0.00747604201281518
312	ENSG00000227060	23	133684002	0.0646992961817437
313	ENSG00000227070	1	51983980	0.038265809021986
314	ENSG00000227082	1	121138613	6.69905779819891e-06
315	ENSG00000227107	2	238521619	1.04733290033364e-05
316	ENSG00000227117	22	30404730	1.59053054886046e-08
317	ENSG00000227135	1	247687980	6.44895903380587e-08
318	ENSG00000227136	10	80027198	0.0131469022908539
319	ENSG00000227141	1	179555839	0.0218344419489793
320	ENSG00000227176	2	170933733	0.00443603749423728
321	ENSG00000227220	6	132272085	3.13736230313505e-08
322	ENSG00000227260	3	30566236	8.43982836283744e-07
323	ENSG00000227295	1	158145639	0.000587367469541554
324	ENSG00000227374	10	131567107	9.24268188881757e-05
325	ENSG00000227379	20	25348910	0.0030792042939355
326	ENSG00000227401	20	34176245	9.47096210226371e-08
327	ENSG00000227404	7	38694804	0.0146185941460331
328	ENSG00000227407	19	54941831	0.00655542588740151
329	ENSG00000227438	21	47513177	0.00205697071032048
330	ENSG00000227440	3	172546525	1.57542827364529e-16
331	ENSG00000227449	9	46687461	3.00748157060448e-09
332	ENSG00000227484	22	50753059	3.95609947315336e-05
333	ENSG00000227544	7	35754643	2.33455055388278e-10
334	ENSG00000227582	9	66516696	0.000740874296344685
335	ENSG00000227627	6	153304884	0.049956631308329
336	ENSG00000227692	2	187229324	1.00898010946535e-09
337	ENSG00000227755	22	23788784	0.0345461348828915
338	ENSG00000227777	1	168511974	0.0126631773916518
339	ENSG00000227888	8	12219526	0.000459818194286552
340	ENSG00000227910	7	63385164	8.30034296509824e-13
341	ENSG00000227959	1	16481705	0.0076498372896865
342	ENSG00000227972	10	54170894	0.00037256925069882
343	ENSG00000227999	21	45893605	7.94956481702144e-06
344	ENSG00000228039	22	24305941	6.73714714373083e-11
345	ENSG00000228063	1	219259943	3.44697733040785e-07
346	ENSG00000228118	17	69617118	0.000930306585500207
347	ENSG00000228168	3	39376469	3.40468394983673e-16
348	ENSG00000228214	3	28616281	3.96214612395606e-05
349	ENSG00000228307	9	36013180	2.63718997432683e-10
350	ENSG00000228314	21	15215453	1.19432376580629e-09
351	ENSG00000228330	10	13184184	0.000170417382985449
352	ENSG00000228485	10	120968042	0.000138258705335572
353	ENSG00000228499	2	236791005	0.000100632108693558
354	ENSG00000228536	1	219583022	0.0382995640408434
355	ENSG00000228541	2	62690261	0.0677143956210817
356	ENSG00000228549	1	17197439	2.68700443579059e-11
357	ENSG00000228569	7	156225216	3.40841406957102e-05
358	ENSG00000228629	19	37019219	9.21149104701447e-06
359	ENSG00000228643	2	286418	0.000163350149525861
360	ENSG00000228666	6	28936906	0.00079817352955773
361	ENSG00000228692	6	164007614	1.06512035755215e-07
362	ENSG00000228695	16	55794459	4.53508371292145e-10
363	ENSG00000228709	21	45905459	0.00278263161539061
364	ENSG00000228718	6	2637169	1.2684694183493e-08
365	ENSG00000228753	10	21317927	0.0474167991361724
366	ENSG00000228767	3	35257196	0.004181527729604
367	ENSG00000228791	3	24535577	6.24698780516948e-06
368	ENSG00000228793	6	3594480	3.10008166716984e-05
369	ENSG00000228802	2	224830417	6.0672813081311e-07
370	ENSG00000228962	6	32358286	4.64885487141087e-11
371	ENSG00000228983	17	19483255	6.10584312860657e-05
372	ENSG00000229017	6	143287557	1.04368437654311e-09
373	ENSG00000229029	9	14593574	0.0268697290427877
374	ENSG00000229081	10	134334330	0.001317955530753
375	ENSG00000229108	7	15728002	1.02951728252498e-05
376	ENSG00000229116	10	44787705	2.74838167479395e-06
377	ENSG00000229151	23	51099795	3.19422839355786e-09
378	ENSG00000229178	3	195382435	6.25790833271772e-09
379	ENSG00000229207	9	34318404	0.00486356856119989
380	ENSG00000229230	20	33805811	3.63505288577652e-06
381	ENSG00000229321	2	207731518	0.00182948809597685
382	ENSG00000229481	19	38320190	3.32577747588374e-07
383	ENSG00000229484	1	12587765	0.00502770803249728
384	ENSG00000229498	2	86042252	9.62991852884312e-05
385	ENSG00000229519	1	6607964	0.0717607549038682
386	ENSG00000229536	2	130626765	0.000925778960013908
387	ENSG00000229570	1	120038458	2.04377977913965e-06
388	ENSG00000229585	4	54852753	0.111309048901292
389	ENSG00000229588	1	166304120	0.000327948178803259
390	ENSG00000229590	17	56234388	2.75592987107279e-07
391	ENSG00000229601	23	70633683	0.00802776761008573
392	ENSG00000229715	13	32420977	0.000169803786816367
393	ENSG00000229750	2	176032631	0.0447060059333277
394	ENSG00000229757	1	168547890	0.0015494039735285
395	ENSG00000229782	17	4400688	0.00461858675946438
396	ENSG00000229800	13	33051410	0.00537301740650835
397	ENSG00000229894	4	166198943	0.00221858701128479
398	ENSG00000229927	10	46914150	0.00174327491570488
399	ENSG00000229970	7	8301893	7.20411570749983e-09
400	ENSG00000230018	10	115242374	0.000929240827025363
401	ENSG00000230024	1	219608493	0.0236000045060229
402	ENSG00000230061	21	45834472	8.89211173471855e-06
403	ENSG00000230138	1	53832339	0.002915929556825
404	ENSG00000230140	2	101589109	0.0015444775759684
405	ENSG00000230147	9	93931866	0.011442599684836
406	ENSG00000230267	16	32114565	0.000223857513074441
407	ENSG00000230303	9	88400636	0.000489000299681126
408	ENSG00000230360	9	84701069	0.00160551162234338
409	ENSG00000230387	20	23168764	0.000415562735647206
410	ENSG00000230393	2	100721380	0.000145397625165904
411	ENSG00000230435	7	11446581	0.00205137179735413
412	ENSG00000230478	23	86680585	3.27372960179066e-12
413	ENSG00000230490	13	33929342	1.6404587145232e-12
414	ENSG00000230495	20	17579899	0.0145542468775652
415	ENSG00000230528	17	20339649	2.83632054804758e-05
416	ENSG00000230530	3	45720534	1.42817959132141e-06
417	ENSG00000230533	6	137994596	0.000434597194579838
418	ENSG00000230534	10	35386933	0.0449521336933597
419	ENSG00000230584	13	79483053	6.88515053575444e-06
420	ENSG00000230587	2	43324883	8.23742201492991e-09
421	ENSG00000230606	2	98081082	0.00292095881699168
422	ENSG00000230613	20	30155509	0.000278370514182524
423	ENSG00000230641	13	27746395	0.0262643162993835
424	ENSG00000230646	2	131185303	1.76011617551302e-06
425	ENSG00000230697	3	20049343	9.24014739858401e-06
426	ENSG00000230712	22	24644041	0.137642585026883
427	ENSG00000230728	1	55087149	0.0249349622671088
428	ENSG00000230735	1	90095283	0.000128667545117424
429	ENSG00000230756	2	130970442	0.0085323415057438
430	ENSG00000230773	2	48168834	0.0716115086513313
431	ENSG00000230838	2	216582765	0.0123642511618344
432	ENSG00000230839	20	1784661	0.141034748186356
433	ENSG00000230849	1	173110238	0.00752241802279793
434	ENSG00000230927	7	92042289	0.0190754717468963
435	ENSG00000230970	3	42744144	4.64054578532521e-06
436	ENSG00000230987	1	189958699	0.000205076521013236
437	ENSG00000231007	9	89626566	0.0077735066005447
438	ENSG00000231024	2	69927323	0.000275960976069152
439	ENSG00000231066	23	14852597	0.000164289278448015
440	ENSG00000231086	22	19112391	0.0654250990548526
441	ENSG00000231104	10	119776997	0.0153097644007034
442	ENSG00000231121	12	77718420	1.42981825395539e-05
443	ENSG00000231170	7	95225993	1.14628328775432e-10
444	ENSG00000231196	1	147762995	0.000531846237442146
445	ENSG00000231246	1	112719855	9.35152120509787e-20
446	ENSG00000231258	17	20487070	0.000854564722186316
447	ENSG00000231271	22	24292104	2.03009891124925e-07
448	ENSG00000231310	3	176762648	5.1830702935652e-06
449	ENSG00000231367	2	38633869	5.45150888151801e-07
450	ENSG00000231426	6	140175986	0.00036190502978856
451	ENSG00000231431	2	132046325	9.86324939708977e-08
452	ENSG00000231445	2	162933866	0.0733667589742617
453	ENSG00000231459	9	27245681	0.000594553616177025
454	ENSG00000231465	9	125233636	1.89345587750171e-07
455	ENSG00000231485	1	65532309	0.000306310526808206
456	ENSG00000231518	9	35930008	0.00687619181010571
457	ENSG00000231680	11	64161813	1.74448727668729e-06
458	ENSG00000231691	1	204246132	9.66423713181917e-09
459	ENSG00000231702	1	943455	0.000294115091738083
460	ENSG00000231705	10	134232586	0.000500459158302883
461	ENSG00000231715	20	49096303	5.5339156943498e-06
462	ENSG00000231769	6	46064829	0.00173190498235636
463	ENSG00000231829	10	96901681	0.0720047745547383
464	ENSG00000231830	23	153562309	0.00377440499333012
465	ENSG00000231865	11	116756761	4.74846974226569e-05
466	ENSG00000231868	1	6503093	0.00336851262443967
467	ENSG00000231881	6	44041649	5.69653662688635e-05
468	ENSG00000231967	9	5356311	1.36845268176265e-11
469	ENSG00000232046	2	66801161	1.15225092256498e-08
470	ENSG00000232053	7	135777672	0.0201068516076125
471	ENSG00000232054	23	123414379	0.000158892637645
472	ENSG00000232075	10	65394076	4.76745769688789e-08
473	ENSG00000232093	1	155017666	1.47840721193311e-10
474	ENSG00000232110	10	91043521	0.00120331285631836
475	ENSG00000232202	2	43053461	0.0154801849789986
476	ENSG00000232311	6	110147724	0.000164387229758582
477	ENSG00000232344	17	17913956	2.18066299487739e-09
478	ENSG00000232415	7	73473905	2.16507553878189e-05
479	ENSG00000232460	11	121232558	5.18409452873125e-06
480	ENSG00000232491	7	66021202	1.72836325546784e-05
481	ENSG00000232517	5	54104037	0.0730601714791661
482	ENSG00000232578	5	93928472	0.0190915320961825
483	ENSG00000232633	5	112658724	0.00031956156024492
484	ENSG00000232642	2	24388752	0.0990711229631439
485	ENSG00000232679	1	222215046	7.94912872705316e-10
486	ENSG00000232680	19	35923858	0.00106583922850112
487	ENSG00000232706	10	52436502	1.76048929026864e-07
488	ENSG00000232724	17	73070400	0.000148288690781336
489	ENSG00000232775	22	16157078	4.10942321205438e-15
490	ENSG00000232780	1	119977078	0.000360599446431838
491	ENSG00000232862	1	36545666	0.111281892255361
492	ENSG00000232876	6	135376170	0.00227690075296168
493	ENSG00000232949	7	22629323	0.00800371186101726
494	ENSG00000233090	17	15696175	2.86431627184048e-05
495	ENSG00000233117	10	4243332	0.00098715476240716
496	ENSG00000233121	3	13968309	3.1650387804982e-07
497	ENSG00000233158	2	95578176	2.5016265071827e-05
498	ENSG00000233170	8	37604853	1.71420912162949e-12
499	ENSG00000233190	10	32520776	0.000230403842789786
500	ENSG00000233214	19	35914963	0.000983133198776452
501	ENSG00000233221	2	131588550	4.40711910308225e-05
502	ENSG00000233237	6	72054046	4.91047092291215e-07
503	ENSG00000233334	10	126392193	2.6165411032769e-07
504	ENSG00000233370	2	110941630	2.1988306870976e-05
505	ENSG00000233388	22	35897907	0.000696568086201912
506	ENSG00000233416	2	20806039	4.38857553319252e-05
507	ENSG00000233421	1	16860380	9.60414034000387e-13
508	ENSG00000233514	1	44587824	0.000396784740959095
509	ENSG00000233529	6	30913755	5.99952370388916e-07
510	ENSG00000233532	13	107028910	1.58755648256286e-05
511	ENSG00000233542	1	1944651	4.99881880916892e-07
512	ENSG00000233589	1	68944811	7.11093226551979e-05
513	ENSG00000233623	1	10118728	9.81978264612812e-05
514	ENSG00000233626	1	212109590	5.65085810318149e-05
515	ENSG00000233708	1	43352267	1.75532316096586e-05
516	ENSG00000233723	2	58654933	0.000719860838595987
517	ENSG00000233766	2	192711264	6.11524122020243e-08
518	ENSG00000233817	9	116381507	0.347439398475002
519	ENSG00000233818	21	37818028	1.18216607035465e-07
